site_name	status_pval_central_coverage	status_adjusted-p-val_central_coverage	tfx_pval_central_coverage	tfx_adjusted-p-val_central_coverage	log2FC_central_coverage	status_pval_mean_coverage	status_adjusted-p-val_mean_coverage	tfx_pval_mean_coverage	tfx_adjusted-p-val_mean_coverage	log2FC_mean_coverage	status_pval_amplitude	status_adjusted-p-val_amplitude	tfx_pval_amplitude	tfx_adjusted-p-val_amplitude	log2FC_amplitude
GFI1B.hg38.10000	0.30698570256999064	0.615604307813226	0.07823365378067182	0.14896003775410746	-0.008707264355435526	0.0014566174121417809	0.01307487534232027	0.0006009094656345556	0.0023949248988099875	-0.00842547449521759	0.14142393070031678	0.5077792559430422	0.5007846997186528	0.7303928234499883	0.15249460272567616
GLIS1.hg38.10000	0.8152942145417454	0.911712062140956	0.8748074350039172	0.9110563618687205	-0.0021768175671258846	0.3460223835664533	0.46783473452489904	0.05423691964283238	0.10432305461912147	-0.002820262652378466	0.45730081196213557	0.8094009676512915	0.021438734014605627	0.09398142701751537	0.12422503917845257
GLIS2.hg38.10000	0.6206103873649356	0.8095851765971651	0.04307931202154557	0.09280514646927246	-0.0019770179187001075	0.03805942515240226	0.10606857061697998	0.49230672718054147	0.6145683316127952	-0.010309161401802528	0.7953739535785307	0.9254814212935373	0.9717623871086875	0.992794674726475	0.028589202621183734
GLIS3.hg38.10000	0.9964988943404451	0.9967242008023712	0.05204096911353661	0.10779915030661154	-0.004749606221679173	0.47676698483045354	0.5742528858820478	0.10127610510298049	0.17434288412704863	-0.002064809068117769	0.30765640566690794	0.6987136441953271	0.17185734868320796	0.3702298311632537	0.08840232675758386
GMEB2.hg38.10000	0.02979346621729857	0.1651784818223759	0.08735089077674395	0.16064041864796327	-0.042614814997619814	0.0031044061520490484	0.02053265121618406	0.010021908595608949	0.026796166954216834	-0.021553892596231063	0.32643064037846004	0.7113546325010373	0.5908629447468665	0.8012781660775852	-0.10323065826963829
GRHL2.hg38.10000	0.23674621168911875	0.5344510287832202	5.509584290893692e-22	7.186079307717645e-20	-0.009025265176003817	0.55412785791053	0.6456355617606834	7.590604471881423e-15	3.726651528284296e-13	-0.00818182156312896	0.06384951064298965	0.3200201454707789	3.202754907183967e-08	5.249733043514589e-07	0.28072143452580345
HAND2.hg38.10000	0.4687781586285067	0.7229453626722332	0.6858299564203509	0.767234105550363	0.005716720319555704	0.594719007632552	0.6753285116791329	0.48228211100535223	0.6121897503333932	-0.0012739045785562077	0.560171013308019	0.8370036606627791	0.8103728139209774	0.9119717935767417	0.06730273078748648
HES1.hg38.10000	0.17625724054895153	0.4439273671018512	0.44125848301632076	0.5736360279212169	-0.01482299525670748	0.12704827115435868	0.23184150240965393	0.7805317441103343	0.8605848090481248	-0.0037833735151093263	0.5175915295086572	0.8273548414842917	0.3420724387125452	0.5907015164888151	-0.06093364947837615
HES2.hg38.10000	0.8169048761779489	0.911712062140956	0.5397534103791795	0.6459905895649227	0.00365287667557092	0.636000072760061	0.7157373953150538	0.20176557146897312	0.30920983920245065	0.0006710809033955115	0.4257905308415023	0.7981739718115312	0.19935037912885814	0.4084515920194539	0.057788032601632275
HEY1.hg38.10000	0.49524721061798904	0.7349198166674927	7.271391493944755e-09	1.0543517666219896e-07	0.00829188881665535	0.007646720259875553	0.03701784432692984	0.011424676337129371	0.029704158476536364	-0.01899774696927516	0.8541682991257084	0.9526899780189577	0.19099830212755972	0.39728143048260267	-0.048162294728860626
HIC1.hg38.10000	0.7475528317037381	0.8775449591759602	1.0220162249871091e-10	2.408125730125876e-09	0.014592600937276151	0.6521515962571607	0.7273998573637561	6.968338520920206e-11	1.3483684928552203e-09	0.0020444283675680633	0.8275697954006758	0.9454357965638024	0.15811258670870684	0.3590870192119427	0.05645463260322035
HIF1A.hg38.10000	0.943369937958302	0.9743848400281641	0.44019866242276984	0.5736360279212169	-0.0024087524850644566	0.1734558253549464	0.28807421215336915	0.5518044681367877	0.6712872007113487	-0.005050325288372053	0.7838178006198492	0.9254814212935373	0.3014273097520344	0.554332174519595	0.010193574475365225
HIF3A.hg38.10000	0.2555550517535095	0.5535056031610367	0.00019149984753950863	0.0008594695538380328	-0.019656861432507285	0.014611703459586602	0.05798539162383314	0.0031068569633358905	0.010010983548526758	-0.009034036780885013	0.5921021171261407	0.8511455577551088	0.22307714018911662	0.44348888885035137	0.032709094142836806
HLF.hg38.10000	0.5765646607368319	0.7790855809956474	0.09014492867774261	0.1633876832284085	-0.0022363594329740154	0.8781396211496728	0.9026692359766251	0.9777778634857742	0.9909200390702605	0.00035060929205805644	0.293108794174933	0.6983345588567127	0.04867848032671833	0.17151202881469918	0.048595590504135
HMBOX1.hg38.10000	0.3713680376673404	0.6635343611402242	0.003071133566495211	0.01052561231426086	-0.004080860378848522	0.2575291179381314	0.38442925143166035	0.003963269237540279	0.012348367789691615	-0.0015880390824030452	0.03662833849720527	0.2610739529501941	0.11896510099959937	0.3136352662716711	0.2031284151329234
HMG20A.hg38.10000	0.46981860438911704	0.7229453626722332	0.06364140411428809	0.12694608122268047	-0.0042864504303114365	0.0010956510324773205	0.010326510981098746	0.3709139503378952	0.501221774492129	-0.007192788747223565	0.5113669209955076	0.8273548414842917	0.700938768720782	0.8415729802794102	0.0665639195648828
HMGA1.hg38.10000	0.8522693310145804	0.9286287219436324	3.0366244406883062e-05	0.00016354391630564162	-0.012117367623166612	0.7109777220796271	0.7702258655862626	6.96635599638277e-08	6.253133834848343e-07	-0.00437835880953304	0.17198246472569984	0.5517416405497999	0.5151701041911569	0.7432558733650904	0.1577205641685912
HNF1A.hg38.10000	0.46363411304507274	0.7229453626722332	0.7429952028366154	0.8119106999113159	-0.006734169350832195	0.11706033079380948	0.219560918951573	0.5302327307021291	0.6554024245072219	-0.003075227035462452	0.9002136560732734	0.9724371012596679	0.9480142980634526	0.9877468871456857	-0.01565227042598808
HNF1B.hg38.10000	0.07299392852134855	0.2727534480638179	0.0296838164726659	0.0670107713185332	-0.012596236173941183	0.004085480644431698	0.025249609884438525	0.3144999647693969	0.4359062011693479	-0.0060034106781039955	0.541684261096651	0.8335304752385202	0.0757736678543584	0.2322493722040091	0.03690791799264281
HNF4A.hg38.10000	0.4913881342260118	0.7349198166674927	0.06144032638799593	0.12453227445308852	-0.003702758221313543	0.024925790298990686	0.07639856050991453	0.14911633294184642	0.24019178626407073	-0.004217143092721317	0.016344023029103493	0.1760484766277719	0.93252396141404	0.9875323973401492	0.2539614957170968
HNF4G.hg38.10000	0.035157177271713344	0.18156514837583465	0.31016878886296845	0.4463115778677065	-0.024966021130271892	1.125692756635707e-07	4.715401880574018e-06	0.00047050583586819743	0.001928051088285983	-0.015794927085900506	0.002257269500545707	0.06808378914590317	0.15792443016815946	0.3590870192119427	0.32769154300087994
HOMEZ.hg38.10000	0.2010048332929395	0.4765963657323156	0.05012183713991667	0.1043974176892187	-0.018356751640255103	0.0779323012488026	0.1688533193724056	0.032211548521735515	0.06672392193788071	-0.005202938599023719	0.002782483906677977	0.0690598471372695	0.00042638223885953154	0.0034759107043359776	0.12851803287670613
HOXA2.hg38.10000	0.011027087327792437	0.10940031375204601	0.5137204601877449	0.6247503660992897	-0.030779747038053355	0.012610897779130346	0.052825649585912675	0.9846237678087183	0.9925218194221572	-0.008186052551132347	0.7643015081266992	0.9254814212935373	0.7743442154077849	0.8968739548679179	-0.03842919964580252
HOXA6.hg38.10000	0.26410461380562583	0.5593676371051738	0.011764328420849015	0.032373370909927576	-0.010069415527195464	0.046586065657839244	0.12455990604968366	0.5800712557067058	0.6964549789854398	-0.00955209732162142	0.16698703409860355	0.5517416405497999	0.9766717931336101	0.992794674726475	0.16440592787308234
HOXA9.hg38.10000	0.5611995104927732	0.7693535107482745	0.2822944225182374	0.4173529305465706	-0.008124160293426235	0.5632961052677965	0.6494270082139427	0.48880325938032654	0.613623485905042	-0.0014740361163671583	0.9195757888674511	0.982114587754638	0.4780383419273576	0.7192280080831708	-0.02691329427673365
HOXB13.hg38.10000	0.028086808963797682	0.15804070118435412	7.9734486052139e-05	0.0003955250163375842	-0.030250835466324014	9.672560427240436e-09	7.293110562139289e-07	0.00029539114773246915	0.0013101466199428337	-0.015616550247661105	0.08343521515770455	0.3739988456524595	0.5017818070916366	0.7303928234499883	-0.21340673534832952
HOXC5.hg38.10000	0.9098131776053975	0.9676291537246742	0.005912452404994788	0.01888978437866979	-0.006004568683726253	0.19174142905115554	0.30372486870708254	0.27667641754233635	0.3921316143363188	-0.0037621828608929504	0.4192442431085901	0.7981739718115312	0.15185484681764397	0.34908095884299867	0.040048950022920846
HOXC9.hg38.10000	0.4105794193974659	0.6941185700127562	0.026215619137243282	0.06039761367457533	-0.011128529041895782	0.11034592939426865	0.21116962122659533	0.334200619351377	0.45983077918054427	-0.0034054651645906058	0.16198187032156927	0.5517416405497999	0.849367001538715	0.9362905250879987	0.16351055799166261
HSF1.hg38.10000	0.2898015259975677	0.6006526393907129	0.01573979320054891	0.04039686918522927	-0.006910350208371705	0.4221267613712071	0.5412986021664798	0.5441956657419712	0.6682793680284141	-0.0026796670118843843	0.5068667142849554	0.8273548414842917	0.5890089938082954	0.8012781660775852	0.06863205719358335
IKZF1.hg38.10000	0.3170177351977071	0.6267904099610287	2.6013956288073835e-07	2.2807584931636827e-06	-0.0009704462495442073	0.016284262763328866	0.06018791237034296	1.1189031729726045e-05	6.91518846247003e-05	-0.005605809287399375	0.4328035676525084	0.7981739718115312	0.7779251544875575	0.8968739548679179	0.07622459646361449
IKZF2.hg38.10000	0.13218967460382913	0.37945621615172875	2.465783485277579e-07	2.2133342236896366e-06	0.025524594869120978	0.9270910207478804	0.9395519215643842	7.153148503210718e-11	1.3483684928552203e-09	0.0023631834935315694	0.6094978232064927	0.8511455577551088	0.12798308566763006	0.3260109682209225	-0.09217829856189623
IKZF5.hg38.10000	0.12288324369392652	0.36867453388633836	0.013911082832309223	0.03746055876986126	-0.022846294765354824	0.0005801617430464506	0.006627908397833693	0.3668734502821702	0.499318739192701	-0.011721051240771682	0.003996180563779369	0.0753280036272411	6.959532880935985e-05	0.0006559359740282165	0.10413702649084496
IRF1.hg38.10000	0.09335789677487825	0.31146838127547877	2.8121197432603358e-09	4.417371430038111e-08	-0.008648364494357656	0.015068115630017165	0.05856940669462369	9.770955492277355e-14	3.683650220588563e-12	-0.003621065203833589	0.4941955651765162	0.8273548414842917	1.5760457588826697e-14	9.902820851646107e-13	-0.05504731402445672
IRF2.hg38.10000	0.021761588199138867	0.14916579547409733	0.482101116940975	0.6078666257081858	-0.0350395050076247	0.0012920364313095479	0.011880432551309746	0.005674445002113071	0.016551180828853613	-0.011994303478582422	0.06046197934509917	0.3165856418486443	5.241598361900274e-13	2.195647313818226e-11	0.018924197125551802
IRF3.hg38.10000	0.548801507781526	0.7634618761388757	0.8635444644851381	0.9043229530858252	0.006694394251667959	0.06594701054678777	0.1506789271281151	0.023524690694106953	0.052478156163777046	-0.003998721959822054	0.6126066672178874	0.8511455577551088	0.6782468789701235	0.832262444589659	0.045835467012918046
IRF4.hg38.10000	0.35771945996123933	0.6588712531239657	4.0768399307741956e-10	7.684843269509359e-09	0.002644373666612545	0.0053980301887687	0.030373990763668656	2.2755185212746816e-09	3.177298083409463e-08	-0.0037121116419961252	0.38468875953448123	0.7797186147553733	8.512520273337224e-13	3.2092201430481334e-11	-0.025127713679077908
ISL1.hg38.10000	0.49709430570347657	0.7349198166674927	0.7071465362054898	0.7864136995559577	-0.00748731250213079	0.026390458988508246	0.08002518335014731	0.2531545547490431	0.3684913789204218	-0.0037941921499556	0.4219180488746551	0.7981739718115312	0.5546059242686507	0.7772729868003023	0.11172385956854242
JUN.hg38.10000	0.0761573622702588	0.2752347847742952	0.2767456433086985	0.41076026585582415	0.030359547310424544	0.6613500659199627	0.7311700142282285	0.74240447302997	0.8354820487531305	-0.00156211819291414	0.005281800801078973	0.09051085918212604	0.2011811122037128	0.4099744827070255	0.2366310907900305
JUNB.hg38.10000	0.060131637231975066	0.24640899170059347	0.542114150236777	0.6467627678457751	0.022131109253597497	0.2585971726517985	0.38442925143166035	0.027091039513771016	0.05770238359712809	0.00215451792186474	0.24268714673926944	0.6678325132898144	0.5320949816720748	0.7541346168810985	0.09497672509892925
JUND.hg38.10000	0.04067084682549622	0.2033665719612654	0.457713522743434	0.5849423663534733	0.02662025504293637	0.4698001764545483	0.5713376339463377	0.022180861610555557	0.050374607392647264	0.001114209520956012	0.011274089550718614	0.15179756287931848	0.43524924571201373	0.6857929179346732	0.1862173627728743
KDM2B.hg38.10000	0.5338503428360035	0.7555938767920853	0.011514884609558003	0.03191993748384829	-0.002860285302618429	0.0887492886904172	0.1818395751972135	0.0558303507706284	0.10684285401282693	-0.010026735874370715	0.25828622306371585	0.6893587528181708	0.8614631027182386	0.944894387852116	-0.1117374229891559
KLF1.hg38.10000	0.34871362717093446	0.6518236397905962	0.5726511483776016	0.6725529063500181	-0.01150516109128381	0.23467188960338128	0.3581834104472662	0.3017178182637523	0.4228535966001287	-0.0036594207213268234	0.9660942411765756	0.9849889041880421	0.8397917362629455	0.9311808369739131	-0.0008629840689823115
KLF10.hg38.10000	0.0006852450773106787	0.022898958424663565	0.9075052558824148	0.9271801665790526	-0.06335256420709975	0.018253134751494128	0.06494929061356375	0.03300698933912713	0.06799800535984113	-0.013223373224017596	0.13077632962298646	0.4821486122962538	0.44268036497351726	0.6867921711729054	0.1421477817399179
KLF11.hg38.10000	0.6247630547507408	0.8102619159483523	0.5089985921139704	0.623052796824486	-0.009927046022298316	0.005314645242806207	0.030357897826332424	0.07102739223429409	0.1293590670160815	-0.014679378229167388	0.32299508164447954	0.708020596799004	0.05479457713164636	0.1882526367014415	-0.07283331228758398
KLF15.hg38.10000	0.5996734189442406	0.7957482469480817	0.015751564377264465	0.04039686918522927	-0.014267034552100672	0.026969042302775158	0.08069308689004948	0.7914621971211168	0.8648731835207566	-0.010854033863099298	0.008522011537075262	0.12851193397909494	0.17563682607971887	0.3740965165652769	-0.3067847168694659
KLF16.hg38.10000	0.0078745120761569	0.09277159539722349	0.37320321326375494	0.5134949321183782	-0.0392801906025195	0.0009596309967389728	0.009520549625541913	0.025802972015113616	0.056303945520779414	-0.010012324832558032	0.013269484439441941	0.16675318778898707	1.4862502606627482e-11	4.6693029022488e-10	0.03763754994213498
KLF4.hg38.10000	0.781927134568429	0.9042917761045628	0.7405411103682572	0.811581391304747	-0.0026706771866191787	0.3404478407534155	0.4650320143624552	0.5917326933763118	0.7059595740597139	-0.003116817631543445	0.538167691812754	0.8335304752385202	0.5422602794585387	0.762806437895034	0.0761102564655115
KLF5.hg38.10000	0.4479838781768136	0.7229453626722332	0.8735108730248822	0.9110563618687205	-0.010893421035294245	0.09588983737534623	0.19228972707715708	0.5652462094936024	0.6830058364714362	-0.0089302219831832	0.5123436597712472	0.8273548414842917	0.5364780723882047	0.7574990010874649	0.09445419907432767
KLF6.hg38.10000	0.22830964875510773	0.5217905220328407	0.014968181055514099	0.03893287932181979	-0.012135158858582481	0.00015359702032537872	0.002316243066506711	0.0034098333876837385	0.010894128704718386	-0.016898696067973572	0.04387442357529446	0.2747207472730692	0.12083754281743418	0.3152179778315287	0.10894237684283475
KLF9.hg38.10000	0.0804882686517498	0.2809636785343488	0.40048799516688294	0.5401314348662014	-0.03444437102499286	0.01251805562956599	0.052825649585912675	0.2594494880899953	0.3738670504342652	-0.015379663370474295	0.7311639993364265	0.9097321047849267	0.5779842639072545	0.7981687453957325	0.027688862399133103
KMT2A.hg38.10000	0.16992253998376117	0.4387725861224518	2.387434919962476e-05	0.00013044390794577585	-0.011844896199082553	0.08727170124835906	0.18142228988496237	0.005126416822111162	0.015290414037981271	-0.011098223353199007	0.34728618965467795	0.7231458909524486	0.7863168840466964	0.8983074705624381	0.10723260567638264
LEF1.hg38.10000	0.34081893806918084	0.6467390803993902	0.8976636989960016	0.9229007727816279	0.01250032190759341	0.1529625982867705	0.26452706217482785	0.0018855873065310288	0.006404201932992773	-0.003816783633712296	0.7848962487109107	0.9254814212935373	0.10791174549468271	0.30135354112218804	0.0007365816770422957
LYL1.hg38.10000	0.912793997058729	0.9676291537246742	5.718365496857543e-22	7.186079307717645e-20	0.019706007623891426	0.9154694027443765	0.9302748378291912	4.0895822114361156e-20	1.5417724937114156e-17	0.00461607581660168	0.7815515384215572	0.9254814212935373	6.73449052097114e-12	2.308093569460109e-10	-0.1072269351485114
MAF.hg38.10000	0.45146227492059254	0.7229453626722332	1.4556507445307611e-12	5.4878033068809695e-11	0.006881393094380757	0.0236060310711735	0.07354936953580504	1.7265624763006623e-10	2.958700243478862e-09	-0.003204901838720517	0.4358916367692649	0.7981739718115312	0.6291026451699865	0.8163631390631456	0.09921802602884218
MAFF.hg38.10000	0.06756494489509973	0.2572927699540667	0.030777733127889912	0.06865802005452365	-0.013619064184735137	0.3949422887814169	0.5187917870055546	0.9985334276575527	0.9985334276575527	-0.0016252525178311447	0.05635742330266767	0.3053051088911292	9.85978160080912e-06	0.0001239045887835013	0.06762368568568086
MAFG.hg38.10000	0.6383230478426012	0.8102619159483523	1.9586785814414737e-06	1.476843650406871e-05	0.0038201816217058914	0.03826346314034291	0.10606857061697998	0.0264787379478177	0.0570427668932987	-0.003073259677545212	0.037324594132046036	0.2610739529501941	3.420306212905655e-09	7.163641345919067e-08	0.06220939099598651
MAFK.hg38.10000	0.1479934850806533	0.4043010425754079	0.0001318291014562949	0.0006060923323051606	-0.007651685560048917	0.28876442853871054	0.4092638705229093	0.2321907431569095	0.3459917398029837	-0.0015291670292900397	0.0018160256460231078	0.06808378914590317	3.919884457470914e-09	7.777876002455445e-08	0.1200090843284509
MAX.hg38.10000	0.0002729079574496165	0.014282861499226642	0.193727832429883	0.31211706335925593	-0.08511450277362853	0.015069582093842168	0.05856940669462369	0.06482469023190457	0.11979856969327461	-0.01677676344718237	0.0007105568032093022	0.053575982961981385	0.07004448979009428	0.22574163788065843	0.2316345034539708
MAZ.hg38.10000	0.9160644493743426	0.9676291537246742	0.6274792338271533	0.7234240708037822	-0.0030536961789914985	0.0637276889335006	0.14796286542630163	0.4416592006270714	0.5730530648406037	-0.009918965919990402	0.11375631884650815	0.4611412065068126	0.011871143686109666	0.059672282262177925	0.2387299905705082
MBD2.hg38.10000	0.13614323277697118	0.3801925833845788	0.5332850775891922	0.6402817651309728	-0.0197840935270823	0.001806557878544768	0.015102862888224535	0.7856414326291629	0.863518425951004	-0.010845164274967786	0.6824360274735717	0.8889986340938288	0.16924826934146722	0.366704583573179	0.07572810239362657
MECOM.hg38.10000	0.3208482783867793	0.6279853241704583	4.153162311908063e-22	7.186079307717645e-20	0.011889008694553152	0.2651550729212186	0.3889628890712039	1.5512462740039944e-17	2.1194905402129336e-15	0.0017667924979077989	0.2724409269266463	0.6939880368334166	0.0006336250284622915	0.004683855602554586	-0.15545255435307073
MECP2.hg38.10000	0.2456467497821907	0.5405665546253097	0.01746450993781881	0.043894134977051275	-0.00747083097751155	0.13079616956820672	0.23481026632006635	0.0309341916255944	0.06478994579360604	-0.002313133387662679	0.12073317651210982	0.4715947211377701	0.3932966393199018	0.647479620190406	0.15533898261397414
MEF2A.hg38.10000	0.10326445939334984	0.3367717708719911	0.0019347444544406734	0.006881119427586169	-0.011019609061725883	0.5831745440151406	0.6651252727945084	0.10725737650506732	0.18380014064731992	0.0015818699032163624	0.6253052273717001	0.8511455577551088	0.7119678324200809	0.848934716222137	-0.047026501917795276
MEF2B.hg38.10000	0.8174836158012914	0.911712062140956	0.0009331021491633657	0.0035177951023458885	0.0036300753811985176	0.45655910973818536	0.5650715279015672	0.0002675962704351955	0.0012009975470722463	-0.0002199126970733564	0.19212667413724074	0.5794540491979181	0.044366613807297416	0.16082897505145313	-0.1918053677785296
MEF2C.hg38.10000	0.1542654843322611	0.4130292452474136	0.0069828900701612495	0.021234807407187042	0.01612452438032726	0.008082523264360065	0.03761865766251536	0.23616126101430737	0.3505228165448578	0.005288197572874297	0.5691726126209398	0.8407761914762913	0.6408326347471647	0.8189623840667156	-0.06029048731401926
MEIS1.hg38.10000	0.3175516400598315	0.6267904099610287	6.775096317055144e-06	4.4038126060858435e-05	0.017833377275135825	0.3792426722486347	0.5016648682025799	9.68682444925781e-07	6.89043927805697e-06	-8.417871142835384e-07	0.6927243046633436	0.8889986340938288	0.0073942339463495274	0.042236760572329876	-0.0076824034877440795
MEIS2.hg38.10000	0.7311957390147397	0.8751136305033551	0.4040240441174239	0.5401314348662014	0.00507827033004329	0.4248592859031898	0.5429557653745849	0.13986430313942755	0.22727949260156977	-0.001201497197214332	0.21456174559113628	0.6102719298542514	0.47041120436560957	0.717996048768562	0.12001728029212771
MITF.hg38.10000	0.00521443911001668	0.07280902016578845	0.006436263827478606	0.020053483164954006	0.030735418167206204	0.6508559502544192	0.7273998573637561	0.015358702461213573	0.03784464593383998	0.0025998292271914637	0.9730900641722527	0.9884412624640414	0.11580170636891726	0.3096258390147646	0.03725410921797205
MIXL1.hg38.10000	0.00030308459414804545	0.014282861499226642	0.08995761733145832	0.1633876832284085	-0.048896196139025745	0.00013625747549634416	0.0022334377505270325	0.17385305463471196	0.2742368267668887	-0.011803978722654974	0.05668795125299482	0.3053051088911292	1.689573547496788e-06	2.359145286689959e-05	0.03328084634657712
MLX.hg38.10000	0.07811703440543656	0.2752347847742952	0.3008463880427188	0.43622726266194223	-0.017855393241824884	0.0027722318012316127	0.01900238889207851	0.9607079681812685	0.9762450242704533	-0.008292423830973339	0.08851374789517742	0.3835595742124355	0.040480591081845166	0.15460439579773055	0.14410846206368372
MNT.hg38.10000	0.049988839006059486	0.2297789526061032	0.0008327696971944337	0.0032366409880649643	-0.019178824074609288	0.0017841171813969847	0.015102862888224535	0.005150882182556025	0.015290414037981271	-0.012692473251487448	0.3395885514462965	0.7231458909524486	0.16443695939359976	0.36253060638238077	-0.0834434662665881
MSC.hg38.10000	0.06330356852521632	0.25121521404217423	0.026288086547796484	0.06039761367457533	-0.018264456052582596	0.018718379634375955	0.06534101039036791	0.014890243893795424	0.0372012296737081	-0.005862509874176699	0.14362513755465958	0.5108177062085535	3.144951507240155e-13	1.5074901170837975e-11	0.004034906556920162
MXI1.hg38.10000	0.05690354370097397	0.24377995426439983	1.3131514871725987e-05	7.858065248636027e-05	-0.02315514228510099	0.019446499399483275	0.0654583060143321	0.004547627098013204	0.013826253354443369	-0.014171614339533754	0.4422534505249498	0.80390594131065	0.5816949064326162	0.8003612398726142	0.07115441513925723
MYB.hg38.10000	0.9161340470207955	0.9676291537246742	2.927211769773922e-06	2.0787820818201578e-05	0.011258727332356068	0.18702446026885605	0.29908986638350155	3.561024163026425e-08	3.7291836373915623e-07	-0.0009798674845678472	0.8577824334942279	0.9526899780189577	0.1237304241097201	0.31732224414533655	-0.0087706959035582
MYBL2.hg38.10000	0.5079484145986191	0.7372265500090279	0.603584240197408	0.7001577186289933	-0.00674863272267476	0.0044875037206507625	0.02728691778524738	0.8660975780878729	0.9171876037615958	-0.008906205129126496	0.7708890262437109	0.9254814212935373	0.05592651276010994	0.1882526367014415	-0.003949286065962988
MYC.hg38.10000	0.011465627933490439	0.11083440335707424	0.014491023095962549	0.03847264582519635	-0.0531876205544984	0.02315066218335553	0.07273166369270863	0.012308399463269407	0.031566439439813375	-0.015898478197950427	0.8756978657249522	0.9541563450240087	0.21262606937731163	0.42638312848535365	-0.005356268003743196
MYCN.hg38.10000	0.05089953400123775	0.2297789526061032	0.0747969932563225	0.14460752029555682	-0.03556923589749754	0.03103939112029083	0.09071201901046236	0.019043228293435955	0.045152811739782105	-0.012025376514057471	0.4247771368707771	0.7981739718115312	0.0018305646594887978	0.012107418888197838	0.01846000419477436
MYF5.hg38.10000	0.7403902316743609	0.8775449591759602	0.00666480866535409	0.02059535136752862	0.0014149576141513358	0.5548698196563964	0.6456355617606834	0.02593293666280584	0.056303945520779414	0.0025354819148745056	0.03763638604631327	0.2610739529501941	0.2723234843693653	0.5107758885932872	0.27246189311143254
MYNN.hg38.10000	0.061012920777943624	0.24733194766972846	4.238208433990058e-05	0.00021304061061523357	-0.010303151794572418	0.02233553936622525	0.0713601554327705	0.017893891468670813	0.0432435710492878	-0.0047344930410879865	0.7890977772942297	0.9254814212935373	5.9079801753329927e-05	0.0005861338226580364	-0.102653406364577
MYOD1.hg38.10000	0.3094794789702013	0.6173215003797137	0.22887273318640752	0.35551370454107456	0.013458404376880794	0.43867093507747523	0.5531068311846427	0.004302207472108333	0.013294526368728209	0.003297382832582654	0.30682599276825473	0.6987136441953271	0.9480162226928721	0.9877468871456857	0.12002926404487857
MYOG.hg38.10000	0.40968815993518937	0.6941185700127562	0.09785196489096713	0.1731933838680498	-0.004612676539192763	0.13614971219644592	0.24211529008518923	0.05618150142015138	0.10697184866362158	0.003636179060380024	0.3687512055734712	0.7596677841595554	0.7777589934158214	0.8968739548679179	0.11642342720501636
MYRF.hg38.10000	0.18779575506943622	0.45676773974953194	0.17628224170992535	0.2914842330028152	-0.015261807797675457	0.053286704518953204	0.13482609129963327	0.834849732137663	0.8916100538694022	-0.008286245083996927	0.6886164768779701	0.8889986340938288	0.10736540596430269	0.30135354112218804	-0.03398272124518498
NANOG.hg38.10000	0.9426691986281305	0.9743848400281641	0.5759864081958748	0.6743691797821266	0.0015345659599166768	0.521157740586191	0.615913693420044	0.1445753335631475	0.23392661267513568	0.0017410843356052994	0.20099618323703913	0.5945135880111277	0.7127031717483678	0.848934716222137	-0.1480646873826677
NEUROD1.hg38.10000	0.9745494000134	0.9840510315938183	0.08098834009064504	0.1519035035531004	0.002850556701636082	0.4275236381164068	0.5445149039523154	0.00031899403112968565	0.0013823074682286377	-0.00040750249656188597	0.2843037370729609	0.6983345588567127	0.5967165004820446	0.8024653465806625	0.1288152642618792
NEUROG2.hg38.10000	0.6338806442062692	0.8102619159483523	0.04249311666943197	0.09206841945043594	0.007719515217276997	0.2879129708013458	0.4092638705229093	0.839032507478267	0.8935459189810923	0.0021987529564237466	0.42550380240422214	0.7981739718115312	0.25472186457213236	0.4899497088963975	0.11303734401988272
NFATC1.hg38.10000	0.5263912762237728	0.7555938767920853	4.775764010270529e-07	4.091961436072703e-06	0.0046942954471394195	0.07018327557448471	0.15564173465635728	0.0135752081966099	0.03434801000081834	-0.009850012382066127	0.7794615900228916	0.9254814212935373	0.08577395672801656	0.2566411244957321	0.07006825688405331
NFATC3.hg38.10000	0.4758867218597278	0.7240767730935317	0.008238950388388983	0.024078172840485634	0.011314053613715035	0.21922556434138177	0.33872146621598737	0.0010537276795778558	0.0038197628384697272	-0.0015273295355001373	0.6360136862362902	0.8543146551494446	0.9484466131213215	0.9877468871456857	0.06080005550879317
NFE2.hg38.10000	0.3034816562255477	0.6151214214894165	2.4137992506193895e-10	5.055568430463944e-09	0.0017844640798438728	0.5965689768392635	0.6753949077129199	1.989308005976623e-07	1.6303676483764933e-06	0.0011518007547556156	0.0003193548889298314	0.03231692824362676	5.36496759237315e-10	1.2641204889529235e-08	0.14678850876362567
NFE2L2.hg38.10000	0.11911372287563726	0.3680809305255348	0.008401806340597975	0.024365238387734123	-0.011793455121354037	0.4923787662857183	0.5892914123483041	0.99003030479414	0.992663364115401	-0.0014004786771420054	0.034848089870828124	0.2610739529501941	1.3990279902861115e-08	2.397425237899382e-07	0.07465933205719086
NFIA.hg38.10000	0.010662251801285123	0.10879659048670128	0.008994872404539774	0.02568990073114769	-0.029250173907010305	0.09577757396468882	0.19228972707715708	1.557381581558276e-08	1.779190473477182e-07	-0.006505842027129979	0.29841383445924485	0.6983345588567127	0.002225362687883566	0.014464857471243178	-0.06306826834028745
