overall	Bile_Duct_Cancer	Breast_Cancer	Colorectal_Cancer	Gastric_cancer	Lung_Cancer	Ovarian_Cancer	Pancreatic_Cancer	I	II	III	IV	0-0.03TFx	0.03-0.05TFx	>0.05TFx
0.84427	0.93750	0.79701	0.89103	0.89850	0.97009	0.91774	0.69573	0.84786	0.82676	0.87063	0.85737	0.82051	0.84936	0.94056
0.87564	0.88803	0.88394	0.88803	0.84234	0.97838	0.97973	0.78734	0.87318	0.82328	0.92061	0.99865	0.84381	0.92613	0.95045
0.87133	0.85944	0.83447	0.91767	0.89558	0.94578	0.92864	0.82008	0.90361	0.84043	0.87295	0.93866	0.84253	0.92169	0.98661
0.90494	0.95249	0.87955	0.91544	0.90809	0.95168	0.93824	0.82230	0.86838	0.90475	0.91013	0.96791	0.88261	0.96078	0.94652
0.89399	0.97468	0.85047	0.85696	0.86465	0.99367	0.97468	0.89114	0.86881	0.89812	0.82405	0.98453	0.86051	0.96456	0.98504
0.84692	0.95645	0.78760	0.88676	0.86253	0.87195	0.94184	0.70544	0.81332	0.83286	0.81951	0.97866	0.79648	0.93496	0.96829
0.89511	0.91188	0.90669	0.78997	0.97989	1.00000	0.96322	0.82847	0.86933	0.89531	0.87192	0.96264	0.86028	0.96437	0.94659
0.89469	0.88066	0.86479	0.94356	0.88713	0.97840	0.94907	0.86420	0.92181	0.87932	0.86265	0.98560	0.88206	0.88889	0.98942
0.86827	0.97630	0.85913	0.81436	0.88286	0.99111	0.87407	0.81111	0.85511	0.88317	0.78667	0.89576	0.83556	0.91583	0.94564
0.86435	0.85443	0.91029	0.79260	0.90054	0.98987	0.93671	0.73689	0.83386	0.85134	0.89135	0.93671	0.83425	0.89484	0.94430
0.87722	0.83048	0.93725	0.89031	0.83462	0.98974	0.96886	0.68910	0.90385	0.85299	0.88112	0.98462	0.85538	0.98291	0.87464
0.89982	0.95778	0.89333	0.85444	0.97333	1.00000	0.89436	0.86667	0.87822	0.90595	0.91889	0.87879	0.87556	0.96121	0.95758
0.86148	0.85955	0.88604	0.79101	0.76966	0.95506	0.94382	0.86517	0.88858	0.85885	0.82714	0.89513	0.84635	0.86868	0.90603
0.88503	0.98830	0.89833	0.83158	0.81974	0.99013	0.94737	0.75957	0.88272	0.87521	0.83365	0.97249	0.84966	0.95142	0.96559
0.89376	0.90166	0.92089	0.86076	0.91139	0.96414	0.92880	0.79325	0.86377	0.88734	0.91456	0.93556	0.85454	0.95910	0.97990
0.89115	0.98833	0.85067	0.84667	0.89576	0.99000	0.86133	0.88000	0.82667	0.92323	0.83889	0.91238	0.85880	0.93778	0.96133
0.85878	0.90682	0.83631	0.79375	0.87375	0.95500	0.84712	0.86696	0.80263	0.86488	0.91691	0.82917	0.83556	0.88281	0.92292
0.87500	0.93913	0.85462	0.89130	0.84565	0.95290	0.92633	0.82174	0.88636	0.86449	0.86561	0.96522	0.85847	0.86455	0.96957
0.89189	0.91127	0.92378	0.88967	0.78592	0.98592	0.87207	0.84977	0.82436	0.92729	0.89382	0.86519	0.87776	0.91784	0.94053
0.83839	0.91071	0.79167	0.84762	0.78671	0.98810	0.84014	0.82664	0.87179	0.82700	0.82900	0.84375	0.81466	0.88605	0.92708
0.87777	0.93423	0.93156	0.86836	0.87601	0.92391	0.96558	0.64295	0.82353	0.86876	0.92642	0.92391	0.84114	0.94335	0.96878
0.85971	0.86607	0.83697	0.93929	0.85173	0.98214	0.94940	0.77793	0.80729	0.85061	0.88170	0.94133	0.82278	0.95172	0.92609
0.82141	0.74585	0.82669	0.83555	0.74524	1.00000	0.91473	0.83236	0.90916	0.80288	0.81485	0.80620	0.78444	0.90971	0.86822
0.88426	0.98039	0.87930	0.98824	0.78739	0.94353	0.98088	0.78396	0.85961	0.88794	0.85042	0.97294	0.86209	0.89832	0.96765
0.86114	0.95736	0.89056	0.90877	0.79651	0.86047	0.77696	0.84884	0.73643	0.90827	0.84258	0.96512	0.84326	0.88372	0.94186
0.89229	0.93284	0.87251	0.88602	0.85448	0.99403	0.95672	0.84328	0.86839	0.89845	0.84386	0.96455	0.87866	0.86667	0.97228
0.86634	0.95679	0.82456	0.92318	0.69136	0.99506	0.91453	0.84362	0.87566	0.87230	0.81019	0.94885	0.84000	0.91632	0.95309
0.84039	0.86568	0.85815	0.81691	0.75834	0.98576	0.84235	0.84863	0.76047	0.88088	0.81079	0.84358	0.82790	0.83511	0.89768
0.90295	0.91501	0.90094	0.80696	0.94707	0.96203	0.95063	0.87572	0.84713	0.90493	0.88481	0.97890	0.88861	0.90606	0.95781
0.92032	0.90476	0.88784	0.95527	0.90476	0.99351	0.97547	0.89481	0.93074	0.89641	0.96104	0.97078	0.89814	0.95455	0.98583
0.93553	0.98401	0.90116	0.91279	0.86213	0.99225	0.97146	0.95349	0.89803	0.94335	0.95478	0.93023	0.91428	0.98569	0.95736
0.85053	0.79887	0.81385	0.93354	0.84810	0.93249	0.90219	0.82616	0.87579	0.82032	0.75387	0.98031	0.82230	0.89528	0.94810
0.85282	0.87632	0.90716	0.92105	0.79306	0.98684	0.85855	0.71154	0.81086	0.86148	0.87664	0.86111	0.80549	0.98289	0.91541
0.86944	0.88699	0.85082	0.80494	0.87654	0.99074	0.91872	0.79630	0.79349	0.88488	0.86638	0.90123	0.84253	0.90123	0.94492
0.89163	0.88310	0.90278	0.95139	0.81548	0.97222	0.96250	0.81781	0.90123	0.87500	0.88355	0.96591	0.84482	0.97712	0.97338
0.89383	0.91228	0.93959	0.86962	0.82763	0.99060	0.90643	0.81404	0.83635	0.90686	0.89354	0.91228	0.87058	0.94386	0.95455
0.87404	0.86626	0.84009	0.89026	0.88807	0.95238	0.94856	0.81481	0.93827	0.86047	0.82716	0.94907	0.83977	0.90693	0.95062
0.86584	0.85313	0.80774	0.90938	0.85938	0.97396	0.95312	0.85547	0.89583	0.83875	0.85417	0.95508	0.83131	0.91122	0.94460
0.86513	0.94302	0.88811	0.84758	0.75128	0.96520	0.90313	0.77855	0.88319	0.86358	0.84046	0.87949	0.83093	0.89316	0.96853
0.84583	0.82012	0.85237	0.61247	0.89187	0.98537	0.89160	0.86966	0.78766	0.86245	0.81809	0.89228	0.83717	0.87703	0.85203
0.88954	0.85654	0.91800	0.97975	0.90759	0.96456	0.98101	0.75237	0.93390	0.85702	0.91139	0.98373	0.84567	0.99789	0.99859
0.89633	0.96502	0.91101	0.85714	0.81619	0.99012	0.95537	0.81102	0.86783	0.90985	0.83848	0.99588	0.86373	0.98148	0.95062
0.88308	0.95376	0.84946	0.83871	0.86649	0.99462	0.97222	0.81720	0.92089	0.86457	0.87455	0.92012	0.84710	0.92134	0.99032
0.89254	0.88444	0.83704	0.86667	0.91867	0.97833	0.95444	0.87368	0.87200	0.87130	0.89744	0.96718	0.84952	0.97939	0.97804
0.86750	0.84416	0.86642	0.95960	0.75180	0.93290	0.85281	0.88430	0.85065	0.87845	0.84271	0.87013	0.83566	0.91381	0.97166
0.85270	0.89096	0.87181	0.79110	0.87766	0.99787	0.92340	0.68085	0.82411	0.83723	0.84139	0.94584	0.81112	0.90745	0.96312
0.88344	0.90148	0.91070	0.79438	0.87268	0.98563	0.84547	0.88736	0.82299	0.90537	0.86834	0.87028	0.86845	0.93186	0.89655
0.83151	0.82883	0.84527	0.92432	0.70541	0.95045	0.96997	0.75760	0.87462	0.81952	0.69670	0.98198	0.80324	0.82273	0.96171
0.82828	0.87500	0.76302	0.81944	0.77951	0.95833	0.93162	0.76574	0.81624	0.82323	0.76528	0.93981	0.81053	0.81818	0.90919
0.89333	0.80362	0.91925	0.91362	0.83721	0.99767	0.90365	0.89356	0.79433	0.91738	0.91860	0.95494	0.86192	0.95116	1.00000
0.88283	0.90544	0.82713	0.81915	0.93465	0.91489	0.93026	0.91933	0.87633	0.88323	0.87101	0.91702	0.85741	0.94101	0.94487
0.87132	0.82625	0.89479	0.80000	0.85000	0.87500	0.92639	0.94375	0.81923	0.89375	0.89062	0.79250	0.86725	0.82031	0.93250
0.84228	0.87157	0.82805	0.85294	0.70118	0.90588	0.91863	0.82118	0.84412	0.83043	0.78627	0.96471	0.79650	0.93412	0.95294
0.84020	0.82629	0.80282	0.85211	0.85563	0.82394	0.86737	0.84390	0.81365	0.83099	0.87068	0.94366	0.81504	0.86291	0.93944
0.84159	0.94462	0.80879	0.81716	0.76673	0.93354	0.89592	0.81917	0.82765	0.86376	0.74568	0.87523	0.79931	0.92405	0.94796
0.89304	0.88482	0.94077	0.92988	0.80183	0.90854	0.86585	0.89675	0.86518	0.93008	0.79675	0.86890	0.87827	0.89126	0.94959
0.82525	0.91558	0.82197	0.80844	0.75902	0.98701	0.92208	0.70223	0.82047	0.81116	0.77087	0.94416	0.78290	0.85622	0.97619
0.88531	0.73086	0.88328	0.78549	0.90864	0.99177	0.97685	0.87380	0.89026	0.88889	0.85597	0.96708	0.87877	0.85905	0.97707
0.85705	0.86176	0.91584	0.74751	0.90891	0.99003	0.75775	0.76066	0.86192	0.85435	0.84738	0.87403	0.83850	0.99169	0.86545
0.88719	1.00000	0.91950	0.85084	0.88382	0.96471	0.92647	0.76593	0.78620	0.89958	0.89338	0.95221	0.83413	0.93487	0.97214
0.85690	0.93750	0.86630	0.74531	0.83906	0.89375	0.92292	0.83229	0.82917	0.88750	0.80000	0.83750	0.85931	0.85500	0.83958
0.90025	0.98090	0.90069	0.81667	0.94697	0.90046	0.96230	0.83226	0.90821	0.89550	0.85913	0.96354	0.86806	0.97467	0.92178
0.88385	0.84970	0.89512	0.89683	0.81169	0.97619	0.95879	0.78571	0.89021	0.88095	0.80476	0.97123	0.85224	0.91241	0.97711
0.86824	0.80428	0.83282	0.94139	0.80132	0.98355	0.97807	0.85000	0.84912	0.85803	0.86842	0.97807	0.83194	0.86372	0.98684
0.87191	0.83025	0.94118	0.84171	0.75936	0.98655	0.89840	0.84588	0.88784	0.88128	0.78000	0.91230	0.84631	0.94286	0.89294
0.91817	0.95286	0.93765	0.91470	0.84362	0.97778	0.97284	0.82828	0.90341	0.92219	0.84414	0.99314	0.89495	0.97531	0.96296
0.87630	0.93162	0.88782	0.93483	0.69551	1.00000	0.88034	0.82509	0.89744	0.88790	0.82150	0.88248	0.85610	0.88166	0.95299
0.84955	0.93910	0.81766	0.84033	0.76807	0.98718	0.91880	0.85897	0.78904	0.88640	0.71667	0.93162	0.85379	0.82194	0.88942
0.88037	0.85135	0.87331	0.90405	0.85995	1.00000	0.98198	0.84556	0.93694	0.83625	0.90058	0.94444	0.85076	0.92568	0.95608
0.88675	0.85544	0.87560	0.92432	0.91270	0.94728	0.92725	0.80769	0.87729	0.85743	0.92460	0.98677	0.85140	0.98016	0.99026
0.88509	0.86191	0.89988	0.86920	0.83725	0.97679	0.90597	0.85624	0.85285	0.90506	0.85654	0.88608	0.86387	0.93942	0.95992
0.91379	0.87794	0.91106	0.91176	0.87968	1.00000	0.93824	0.92555	0.93189	0.90962	0.89052	0.91503	0.89706	0.93922	0.95196
0.85770	0.83243	0.83615	0.81622	0.93243	1.00000	0.95946	0.80665	0.88889	0.83284	0.87224	0.90315	0.84484	0.86993	0.90541
0.87078	0.89167	0.85000	0.88125	0.86094	0.96875	0.83854	0.87778	0.86324	0.87835	0.88229	0.79583	0.85980	0.87941	0.91667
0.86393	0.87306	0.85642	0.86047	0.83605	0.96744	0.95266	0.75671	0.83140	0.85086	0.87315	0.98339	0.84022	0.89083	0.97529
0.90416	0.89189	0.93176	0.96192	0.84009	1.00000	0.85980	0.84535	0.90663	0.89587	0.92973	0.90709	0.89566	0.87973	0.95495
0.87821	0.92564	0.83450	0.79304	0.81685	0.99145	0.94322	0.93223	0.85150	0.90818	0.78846	0.89377	0.87322	0.87464	0.89957
0.87420	0.88034	0.89984	0.89316	0.86982	0.97222	0.93007	0.76282	0.87660	0.84295	0.87308	0.95726	0.82865	0.92801	0.98547
0.87042	0.93445	0.87373	0.83922	0.87294	1.00000	0.89765	0.78137	0.79059	0.90033	0.88597	0.87255	0.81681	0.92398	0.96765
0.88044	0.87639	0.91500	0.84074	0.89127	0.90000	0.93889	0.75278	0.83580	0.88944	0.84242	0.91111	0.85440	0.95859	0.91296
0.83670	0.80451	0.80526	0.94737	0.64386	0.97895	0.95263	0.86908	0.92260	0.84416	0.64561	0.92281	0.81703	0.89737	0.88722
0.86268	0.99643	0.86667	0.79886	0.86750	0.85938	0.95937	0.74886	0.81618	0.89355	0.78068	0.93611	0.83234	0.91563	0.93125
0.86287	0.86905	0.84048	0.84890	0.87976	0.97619	0.95022	0.81378	0.82961	0.85958	0.86508	0.91190	0.83827	0.89048	0.93132
0.88003	0.86296	0.86993	0.84949	0.96944	0.97407	0.95253	0.76667	0.92857	0.84806	0.90256	0.92381	0.86157	0.93481	0.88586
0.84139	0.87087	0.86671	0.77928	0.76403	0.93243	0.87500	0.81081	0.81508	0.85574	0.86175	0.79730	0.83835	0.78668	0.91268
0.89556	0.90625	0.92083	0.94750	0.89038	0.90312	0.96250	0.75481	0.89750	0.86597	0.90521	0.97375	0.85893	0.97083	0.95500
0.91250	0.94318	0.89167	0.85125	0.90556	0.95625	0.95167	0.90568	0.85188	0.92849	0.93929	0.93750	0.91392	0.88824	0.93846
0.83228	0.87976	0.79574	0.91799	0.77024	0.96599	0.91775	0.69322	0.85073	0.80901	0.83883	0.92857	0.78365	0.88265	0.97253
0.88647	0.85908	0.88982	0.87940	0.94024	0.96829	0.90244	0.81895	0.92160	0.86560	0.91745	0.87805	0.85665	0.92846	0.97561
0.85122	0.85127	0.90097	0.79385	0.78354	0.97468	0.94304	0.76456	0.85654	0.85582	0.77342	0.92405	0.84115	0.88953	0.85961
0.90104	0.89625	0.86176	0.90278	0.81250	0.99792	0.96250	0.89219	0.95556	0.89851	0.85167	0.96500	0.89022	0.92708	0.91429
0.88112	0.88600	0.89549	0.90188	0.85950	0.99026	0.88745	0.82857	0.88139	0.88110	0.80519	0.91558	0.84510	0.97774	0.95094
0.88306	0.85029	0.86453	0.91990	0.90052	0.95349	0.95349	0.80867	0.93937	0.83786	0.83223	0.97384	0.84092	0.96346	0.97804
0.88821	0.81094	0.90221	0.84687	0.95833	0.97917	0.94205	0.79205	0.92604	0.85739	0.98214	0.89500	0.85694	0.94231	0.94687
0.88510	0.91026	0.92051	0.89394	0.75962	0.99487	0.87564	0.87927	0.87340	0.91234	0.80886	0.86895	0.86254	0.91923	0.94359
0.87172	0.93333	0.86667	0.83500	0.90400	1.00000	0.95704	0.74359	0.83385	0.84533	0.93846	0.98667	0.81470	0.93867	0.97333
0.88372	0.90698	0.87957	0.87632	0.80143	0.99767	0.98547	0.83430	0.93605	0.87064	0.85407	0.94186	0.86848	0.90000	0.94186
0.84468	0.93595	0.91022	0.84370	0.69765	0.89176	0.79765	0.82353	0.77523	0.88778	0.88366	0.82353	0.84379	0.84967	0.83866
0.81978	0.93077	0.82563	0.76406	0.75114	0.93333	0.90000	0.70536	0.80547	0.79970	0.78229	0.97000	0.80134	0.76389	0.92946
0.85056	0.88533	0.85714	0.92500	0.74778	0.88000	0.87556	0.83590	0.81778	0.87380	0.79444	0.87333	0.81643	0.97333	0.90667
0.90424	0.84253	0.87922	0.90631	0.91972	0.99784	0.99258	0.86147	0.91429	0.86569	0.96623	0.96364	0.87506	0.96204	0.96320
0.84904	0.92254	0.89395	0.83995	0.79155	0.99648	0.91021	0.73340	0.77201	0.85590	0.88967	0.88576	0.80648	0.89336	0.95674
0.87586	0.85362	0.86232	0.83136	0.87826	1.00000	0.89734	0.89855	0.83414	0.86957	0.87514	0.97101	0.85024	0.90918	0.93200
0.87173	0.85714	0.88474	0.88456	0.78158	0.93506	0.96429	0.81818	0.92614	0.85294	0.82251	0.90437	0.86112	0.91837	0.85844
0.83132	0.79306	0.86818	0.86250	0.71806	0.88125	0.95455	0.71917	0.82500	0.82420	0.80179	0.98542	0.78819	0.88333	0.92812
0.83132	0.75149	0.87593	0.81106	0.76464	0.97133	0.90860	0.76225	0.78763	0.82726	0.85924	0.91756	0.79861	0.92320	0.93429
0.88686	0.87879	0.87099	0.94156	0.94643	0.95455	0.94215	0.76989	0.87094	0.86517	0.93687	0.95455	0.83551	0.94406	0.97424
0.84954	0.88211	0.87518	0.92954	0.80488	0.99268	0.89160	0.73458	0.74848	0.84175	0.90732	0.86585	0.79827	0.95591	0.93246
0.85898	0.85648	0.84259	0.90909	0.78189	0.98148	0.91512	0.81041	0.74691	0.86821	0.91711	0.93827	0.81570	0.90123	0.94356
0.88009	0.88554	0.91232	0.72590	0.91394	1.00000	0.89023	0.87229	0.82169	0.90639	0.87199	0.81727	0.84992	0.97711	0.93976
0.88444	0.89333	0.87619	0.94833	0.86909	0.98444	0.92000	0.78359	0.90381	0.87420	0.89600	0.88000	0.85309	0.94256	0.98133
0.87387	0.90988	0.91731	0.87844	0.90310	1.00000	0.90827	0.76017	0.81977	0.86866	0.92894	0.90439	0.82631	0.96154	0.97780
0.90627	0.92572	0.88482	0.92560	0.83768	0.99275	0.97681	0.84219	0.92547	0.89969	0.84990	0.98116	0.88708	0.92443	0.95072
0.88750	0.89138	0.90620	0.88312	0.80334	0.99134	0.96591	0.78961	0.82338	0.90032	0.85124	0.97532	0.86335	0.89481	0.94517
0.87409	0.78924	0.89330	0.88953	0.92791	0.99419	0.91957	0.78837	0.91570	0.84775	0.84625	0.92791	0.84288	0.90988	0.95137
0.89841	0.95065	0.89805	0.81618	0.93270	0.98701	0.91450	0.87013	0.86061	0.91175	0.88911	0.90673	0.88459	0.88590	0.97403
0.88352	0.86538	0.90618	0.84615	0.90385	0.97009	0.95299	0.71955	0.90385	0.86660	0.89377	0.91758	0.84268	0.98535	0.95032
0.88260	0.95556	0.86591	0.88750	0.85625	0.99375	0.88375	0.81364	0.92604	0.87232	0.89615	0.84464	0.87255	0.87692	0.91833
0.86501	0.85714	0.88531	0.95305	0.81690	0.80282	0.95883	0.78451	0.90040	0.84060	0.87827	0.91952	0.83311	0.88220	0.98050
0.86211	0.90778	0.83819	0.84810	0.84494	0.92405	0.95640	0.81013	0.86329	0.85549	0.82969	0.94756	0.84962	0.85522	0.94374
0.88871	0.99506	0.90284	0.91221	0.91605	0.91358	0.87407	0.79297	0.88224	0.88856	0.90123	0.87654	0.84854	0.93827	0.95821
0.86738	0.88824	0.87294	0.81471	0.80000	0.96340	0.94379	0.81029	0.86316	0.87709	0.81176	0.93445	0.85194	0.89593	0.90802
0.86967	0.99819	0.86266	0.90436	0.75527	0.99367	0.91308	0.79970	0.87009	0.87312	0.86962	0.87482	0.84250	0.90127	0.93671
0.86820	0.94679	0.83255	0.82864	0.82535	0.99296	0.95211	0.84038	0.84664	0.86318	0.85290	0.91549	0.84338	0.88732	0.93716
0.87513	0.97606	0.80908	0.88624	0.83867	0.99718	0.92656	0.79385	0.86356	0.87958	0.78105	0.94064	0.84967	0.86318	0.96831
0.86287	0.81197	0.89879	0.87749	0.80484	0.97436	0.92774	0.80769	0.85256	0.85092	0.86923	0.94071	0.81784	0.90171	0.96154
0.84529	0.88923	0.84638	0.82850	0.75242	0.98551	0.91948	0.82353	0.76477	0.86021	0.84727	0.88116	0.80995	0.86128	0.97213
0.83003	0.90549	0.83537	0.80623	0.75122	0.95935	0.91463	0.72616	0.82317	0.84495	0.79355	0.88415	0.81332	0.82046	0.93415
0.83917	0.83733	0.82121	0.89212	0.80593	0.93778	0.94815	0.75852	0.82667	0.82116	0.88000	0.93867	0.81552	0.84333	0.93538
0.88536	0.86980	0.84880	0.90464	0.89241	0.97468	0.90000	0.88608	0.92016	0.87675	0.84810	0.89873	0.86751	0.86287	0.96203
0.87925	0.91768	0.83659	0.88659	0.88347	0.91768	0.96896	0.77195	0.87500	0.85671	0.88821	0.94173	0.85549	0.90583	0.91557
0.83574	0.95000	0.83491	0.94167	0.79545	0.98125	0.93365	0.65333	0.84940	0.79186	0.87308	0.98393	0.81091	0.90312	0.91125
0.83175	0.93472	0.76111	0.87879	0.88750	0.98611	0.84630	0.68519	0.89608	0.77647	0.84028	0.88889	0.78298	0.89744	0.97556
0.86821	0.84375	0.81597	0.86528	0.92500	0.92857	0.98929	0.82500	0.86324	0.84826	0.84107	0.97500	0.83043	0.89688	0.98438
0.87159	0.85417	0.86038	0.77193	0.86447	0.99671	0.90038	0.91118	0.86090	0.87741	0.84514	0.89079	0.84527	0.89944	0.96531
0.90205	0.95679	0.92521	0.82906	0.87222	0.96944	0.95833	0.84259	0.84975	0.92690	0.89583	0.93254	0.87889	0.95602	0.93849
0.91731	0.90570	0.93114	0.87440	0.93541	0.95301	0.91148	0.88636	0.87539	0.93041	0.91967	0.92325	0.89474	0.93860	0.98333
0.87219	0.89643	0.86136	0.93875	0.82321	0.96750	0.90781	0.81058	0.89000	0.87875	0.81518	0.89500	0.82600	0.92667	0.97167
0.89978	0.94302	0.90618	0.90897	0.76923	0.97436	0.94872	0.86923	0.89886	0.89416	0.90110	0.93407	0.89623	0.90476	0.90769
0.89857	0.96845	0.89149	0.89043	0.84938	0.99588	0.97531	0.84792	0.93067	0.88724	0.88786	0.93827	0.88604	0.89899	0.95735
0.84990	0.86090	0.82456	0.88743	0.80263	0.92669	0.97368	0.77961	0.84123	0.82599	0.84928	0.95468	0.80801	0.90570	0.90977
0.85390	0.80556	0.95437	0.94048	0.67758	0.90476	0.88810	0.83482	0.85615	0.87250	0.83730	0.84921	0.83998	0.83730	0.92641
0.85903	0.81583	0.86244	0.79148	0.87671	0.97260	0.94749	0.80190	0.83630	0.84966	0.87100	0.95434	0.84648	0.85421	0.97260
0.80335	0.71795	0.80934	0.78571	0.88242	0.96703	0.84615	0.64148	0.72436	0.81028	0.85950	0.76374	0.78108	0.83761	0.92151
0.82863	0.88889	0.84392	0.81279	0.86575	0.98795	0.85693	0.66566	0.77209	0.81416	0.88554	0.86747	0.78880	0.89595	0.92083
0.88600	0.95942	0.89239	0.84199	0.88831	0.90260	0.97203	0.80195	0.91414	0.86090	0.91263	0.91688	0.84779	0.99784	0.94286
0.87122	0.91786	0.84554	0.87347	0.87582	1.00000	0.90714	0.78714	0.93286	0.85789	0.82381	0.90130	0.84554	0.93214	0.92143
0.87356	0.89825	0.92681	0.82237	0.80351	0.97807	0.90000	0.79971	0.86244	0.89403	0.87146	0.84774	0.85836	0.86696	0.94231
0.87814	0.96867	0.84940	0.92599	0.82960	0.98795	0.90189	0.82804	0.89081	0.86379	0.82169	0.98623	0.85703	0.87581	0.95984
0.89247	0.86201	0.92756	0.90562	0.89606	1.00000	0.93548	0.78991	0.85330	0.88737	0.91145	0.96237	0.85930	0.92832	0.95632
0.86142	0.90319	0.89374	0.88497	0.75125	0.97922	0.87446	0.80736	0.85552	0.87945	0.78874	0.90437	0.82908	0.90145	0.98701
0.87891	0.90613	0.86143	0.88736	0.86782	0.87069	0.96905	0.77847	0.90575	0.85835	0.86535	0.93966	0.85424	0.91475	0.93966
0.86839	0.87823	0.83790	0.97397	0.80594	0.98630	0.96027	0.77717	0.93640	0.84620	0.74429	0.97671	0.81204	0.91977	0.95799
0.87233	0.88470	0.87561	0.82561	0.84390	0.91159	0.95565	0.83740	0.81707	0.88908	0.86016	0.90650	0.85734	0.90100	0.90022
0.82568	0.97815	0.89882	0.78529	0.67479	0.83137	0.89020	0.81255	0.76471	0.85472	0.70000	0.99496	0.77046	0.89485	0.90402
0.88106	0.88374	0.82261	0.90278	0.81706	0.99012	0.96296	0.93827	0.89136	0.89477	0.74074	0.97531	0.85737	0.89338	0.95632
0.86224	0.99217	0.84098	0.93649	0.88093	0.96164	0.81005	0.76712	0.78731	0.86267	0.89897	0.90660	0.80822	0.93053	0.97116
0.87160	0.94578	0.89157	0.89704	0.88755	0.98494	0.93775	0.58902	0.91928	0.82001	0.89893	0.92662	0.83587	0.95783	0.97892
0.87314	0.89965	0.88918	0.80165	0.94156	0.93831	0.80519	0.87229	0.80819	0.89677	0.88961	0.84993	0.86061	0.86472	0.92857
0.90064	0.96992	0.94643	0.88012	0.82105	0.99013	0.92681	0.86032	0.86842	0.94419	0.84288	0.92237	0.88235	0.90378	0.98086
0.89547	0.90132	0.91729	0.90789	0.78421	0.99123	0.88289	0.92308	0.85263	0.91977	0.84413	0.90226	0.85343	0.93045	0.98333
0.84271	0.84196	0.82400	0.87212	0.70000	0.98750	0.90750	0.80455	0.81750	0.85077	0.78295	0.91389	0.80720	0.89911	0.96136
0.87566	0.85388	0.90737	0.92085	0.80717	0.92466	0.94658	0.80137	0.91233	0.87639	0.78376	0.97717	0.85106	0.90998	0.97260
0.85675	0.86034	0.88217	0.81860	0.77944	0.97910	0.96866	0.76741	0.75034	0.85496	0.87371	0.95251	0.80129	0.91504	0.97181
0.88224	0.82265	0.89596	0.93020	0.85513	0.98077	0.86655	0.86432	0.89637	0.88051	0.90631	0.86681	0.86665	0.95014	0.91317
0.88010	0.92466	0.87614	0.93265	0.97032	0.96233	0.90117	0.77650	0.83288	0.86680	0.94716	0.92390	0.84550	0.95019	0.98314
0.86644	0.77758	0.87857	0.92865	0.76371	0.98987	0.92658	0.82668	0.88608	0.84610	0.85555	0.96926	0.83751	0.92484	0.90360
0.82845	0.82911	0.86357	0.85316	0.67468	0.88608	0.87553	0.81013	0.76661	0.84037	0.82640	0.88734	0.80682	0.79747	0.92574
0.88573	0.89189	0.88119	0.88320	0.85586	0.99662	0.93074	0.85811	0.85676	0.87913	0.85967	0.94981	0.85627	0.95158	0.95495
0.86746	0.87912	0.87706	0.86569	0.73535	0.99084	0.93132	0.86154	0.82967	0.88312	0.85073	0.94780	0.85848	0.85415	0.90702
0.88460	0.90547	0.85763	0.90366	0.90920	0.96269	0.96455	0.80597	0.88175	0.87184	0.88993	0.96162	0.86617	0.91365	0.97201
0.88948	0.94125	0.85078	0.92000	0.86731	0.98393	0.97188	0.82083	0.89453	0.88528	0.80375	0.98194	0.85649	0.93000	0.96333
0.87603	0.86042	0.86984	0.83750	0.92639	1.00000	0.98611	0.75556	0.84833	0.83821	0.95000	0.97381	0.83435	0.99524	0.91333
0.86320	0.90778	0.89965	0.84381	0.77867	0.96667	0.95778	0.75282	0.89000	0.86700	0.81333	0.90889	0.84493	0.91368	0.84833
0.86731	0.87061	0.84342	0.92544	0.98947	0.98947	0.97727	0.74749	0.87045	0.82223	0.97166	0.96875	0.81780	0.98772	0.99123
0.85238	0.87143	0.91548	0.83995	0.84184	0.89583	0.83482	0.77814	0.77289	0.87835	0.88988	0.86508	0.79981	0.93552	0.95238
0.87653	0.74954	0.86945	0.94372	0.91450	0.98701	0.97565	0.74935	0.89827	0.83424	0.93218	0.96660	0.84151	0.95022	0.98052
0.87217	0.88750	0.86029	0.95341	0.85750	0.98958	0.96731	0.69922	0.90368	0.84600	0.89615	0.99167	0.83585	0.92647	0.94375
0.84685	0.84928	0.85435	0.87923	0.75494	0.96377	0.91884	0.80105	0.85093	0.87081	0.76812	0.99034	0.82740	0.83437	0.96135
0.84272	0.90286	0.80941	0.93542	0.82192	0.95068	0.87422	0.73656	0.89628	0.79419	0.87355	0.90909	0.80202	0.93994	0.90228
0.86798	0.83718	0.87590	0.93109	0.74786	0.98077	0.92308	0.82446	0.83654	0.86054	0.87179	0.97179	0.83001	0.96296	0.97669
0.84020	0.85448	0.85572	0.83582	0.66833	0.92537	0.94179	0.81592	0.80810	0.83582	0.79679	0.95821	0.79937	0.86567	0.99378
0.88272	0.91470	0.88414	0.88203	0.83676	0.97737	0.88615	0.84215	0.87963	0.88863	0.88434	0.83745	0.86016	0.90995	0.94753
0.89735	0.86845	0.88696	0.89608	0.97540	0.89412	0.97882	0.82206	0.95000	0.86650	0.92078	0.94588	0.86691	0.92213	0.98289
0.85822	0.75536	0.90208	0.84500	0.78359	0.97917	0.91625	0.89306	0.87000	0.87321	0.78462	0.89531	0.83307	0.85714	0.96932
